energy,danceability,tempo,valence,loudness,acousticness,speechiness,popularity
0.348,0.386,84.376,0.265,-12.239,0.626,0.0291,49
0.324,0.292,176.631,0.384,-11.996,0.797,0.0346,73
0.717,0.441,139.987,0.233,-3.979,0.159,0.0359,62
0.749,0.147,169.603,0.282,-11.378,0.0419,0.134,0
0.624,0.62,88.219,0.711,-10.496,0.885,0.0753,39
0.541,0.86,114.984,0.952,-6.51,0.165,0.0325,63
0.644,0.595,107.107,0.224,-7.46,0.14,0.307,0
0.92,0.565,103.048,0.153,-5.635,0.194,0.0438,43
0.659,0.383,140.795,0.327,-5.558,0.117,0.0312,76
0.876,0.436,157.044,0.512,-4.902,3.33e-05,0.0647,67
0.573,0.728,139.947,0.315,-8.388,0.00716,0.0347,58
0.829,0.694,80.018,0.699,-7.738,0.52,0.124,53
0.855,0.532,136.902,0.534,-3.014,0.259,0.301,46
0.768,0.579,126.153,0.302,-5.552,0.0996,0.0508,31
0.831,0.781,139.98,0.661,-6.061,0.0596,0.111,53
0.875,0.575,149.981,0.537,-4.834,0.00689,0.0486,24
0.398,0.845,109.996,0.482,-15.781,0.872,0.268,79
0.325,0.311,65.09,0.668,-9.042,0.0469,0.0283,68
0.2,0.343,133.054,0.074,-13.569,0.134,0.0324,0
0.514,0.707,86.035,0.524,-8.885,0.58,0.0281,68
0.963,0.521,187.984,0.133,-5.179,0.334,0.233,37
0.785,0.687,106.046,0.655,-4.65,0.327,0.0333,71
0.264,0.314,92.669,0.454,-15.305,0.698,0.0417,22
0.817,0.903,102.014,0.732,-3.972,0.0272,0.095,77
0.694,0.895,93.944,0.632,-4.384,0.176,0.275,72
0.901,0.658,93.979,0.708,-2.814,0.0478,0.0357,69
0.63,0.417,94.214,0.341,-7.24,0.0209,0.0898,67
0.887,0.531,104.055,0.626,-4.417,0.00261,0.0329,67
0.894,0.652,132.03,0.76,-5.145,0.00404,0.0409,70
0.315,0.538,91.921,0.4,-10.057,0.96,0.0291,67
0.678,0.688,120.058,0.909,-3.903,0.0359,0.0348,66
0.168,0.25,107.269,0.141,-16.789,0.822,0.0329,0
0.609,0.682,169.981,0.971,-7.704,0.684,0.0498,46
0.724,0.489,117.292,0.15,-8.367,0.313,0.0352,76
0.921,0.448,140.067,0.375,-3.468,0.00124,0.0687,70
0.333,0.689,115.835,0.471,-12.134,0.817,0.0307,70
0.839,0.59,97.195,0.636,-8.196,0.383,0.0624,36
0.733,0.656,149.998,0.274,-6.127,0.000616,0.0431,20
0.958,0.412,164.072,0.341,-5.432,0.000225,0.0997,66
0.933,0.632,131.487,0.968,-7.874,0.236,0.0326,65
0.796,0.54,78.99,0.636,-7.538,0.371,0.0521,74
0.194,0.664,129.863,0.443,-15.487,0.909,0.0357,68
0.935,0.433,163.057,0.436,-6.704,8.2e-06,0.0577,54
0.632,0.382,78.936,0.716,-6.393,0.391,0.0411,72
0.698,0.628,89.976,0.732,-5.608,0.0472,0.105,78
0.976,0.477,133.104,0.453,-6.107,0.00225,0.0841,38
0.314,0.489,124.234,0.607,-9.245,0.749,0.0331,52
0.769,0.748,97.548,0.861,-8.616,0.1,0.121,20
0.867,0.738,160.066,0.366,-5.249,0.0109,0.227,51
0.743,0.529,116.817,0.78,-5.523,0.177,0.0481,67
0.88,0.644,75.021,0.415,0.91,0.0225,0.274,51
0.855,0.582,138.004,0.651,-4.123,0.042,0.0368,36
0.812,0.602,128.921,0.832,-8.006,0.27,0.293,40
0.959,0.468,134.728,0.929,-3.397,0.00268,0.0607,27
0.826,0.771,100.012,0.185,-3.978,0.142,0.0604,70
0.124,0.225,132.853,0.0479,-26.385,0.965,0.0544,54
0.813,0.715,174.954,0.669,-4.247,0.504,0.0431,28
0.575,0.837,105.015,0.655,-7.971,0.0361,0.127,67
0.451,0.636,107.542,0.223,-10.595,0.751,0.031,48
0.536,0.464,140.024,0.0437,-11.122,0.311,0.127,35
0.231,0.458,84.997,0.104,-18.767,0.875,0.0293,42
0.938,0.554,96.5,0.4,-4.901,0.000176,0.0532,56
0.67,0.575,139.191,0.74,-10.39,0.343,0.0318,77
0.861,0.73,117.965,0.704,-4.1,0.39,0.0451,76
0.276,0.354,94.46,0.187,-17.697,0.86,0.0457,14
0.739,0.873,140.011,0.379,-4.376,0.00192,0.434,24
0.554,0.761,92.52,0.555,-8.119,0.193,0.0854,72
0.628,0.455,160.0,0.402,-6.253,0.31,0.0272,0
0.451,0.6,78.023,0.223,-10.246,0.133,0.0344,63
0.897,0.596,177.986,0.819,-4.607,0.22,0.0808,28
0.28,0.85,82.872,0.28,-8.77,0.0931,0.23,63
0.012,0.208,175.159,0.0391,-29.933,0.987,0.0422,61
0.146,0.341,79.824,0.343,-21.088,0.994,0.0324,0
0.828,0.813,130.271,0.571,-10.84,0.261,0.0488,10
0.977,0.303,87.423,0.106,-5.745,9.26e-05,0.104,13
0.642,0.463,83.389,0.339,-4.474,0.314,0.34,89
0.824,0.314,174.013,0.109,-2.696,0.0011,0.0539,21
0.639,0.697,108.0,0.0407,-9.33,0.228,0.0451,15
0.993,0.444,99.994,0.0921,-0.882,0.0186,0.122,0
0.597,0.731,101.991,0.863,-7.661,0.338,0.0567,67
0.709,0.353,135.092,0.0677,-8.389,4.68e-05,0.0458,19
0.922,0.374,153.217,0.393,-3.4,0.0135,0.056,64
0.579,0.553,151.285,0.911,-8.31,0.536,0.0302,22
0.252,0.546,122.49,0.519,-10.296,0.928,0.0756,29
0.943,0.641,171.811,0.718,-6.254,0.0351,0.264,66
0.371,0.552,81.548,0.587,-9.426,0.587,0.227,62
0.939,0.732,132.148,0.96,-5.039,0.487,0.0285,43
0.939,0.457,136.064,0.467,-4.557,0.00391,0.0835,62
0.653,0.697,99.982,0.627,-7.284,0.166,0.102,61
0.919,0.706,101.94,0.701,-5.21,0.223,0.174,60
0.828,0.666,97.992,0.69,-5.896,0.0463,0.0564,55
0.942,0.511,97.909,0.498,-10.407,0.174,0.0429,72
0.488,0.606,81.019,0.468,-7.339,0.597,0.0255,43
0.337,0.586,119.863,0.342,-13.785,0.794,0.133,68
0.723,0.647,105.001,0.443,-6.214,0.00503,0.0491,80
0.203,0.784,126.993,0.692,-8.796,0.803,0.0449,47
0.56,0.647,120.418,0.913,-8.809,0.723,0.0387,60
0.57,0.773,95.038,0.772,-3.482,0.372,0.113,70
0.508,0.539,101.358,0.227,-6.05,0.727,0.0288,89
0.945,0.61,140.015,0.729,-2.904,0.084,0.0596,44
0.964,0.516,181.061,0.195,-4.21,0.00109,0.0736,41
0.121,0.444,127.897,0.175,-22.522,0.988,0.039,64
0.391,0.856,96.361,0.761,-9.553,0.809,0.314,40
0.344,0.751,122.1,0.471,-7.712,0.528,0.0379,60
0.684,0.724,105.0,0.163,-5.129,0.00134,0.0342,70
0.919,0.784,162.072,0.947,-5.147,0.124,0.057,43
0.924,0.707,127.937,0.919,-2.842,0.000972,0.031,80
0.34,0.323,135.842,0.0983,-11.013,0.477,0.0308,46
0.797,0.518,132.918,0.293,-5.153,0.000681,0.0309,73
0.873,0.853,122.163,0.801,-7.559,0.0432,0.0752,40
0.874,0.487,113.815,0.965,-11.838,4.17e-06,0.0322,20
0.727,0.668,139.991,0.939,-6.55,0.514,0.027,78
0.556,0.586,167.018,0.517,-7.639,0.00655,0.0592,0
0.797,0.84,145.085,0.976,-5.566,0.381,0.0391,26
0.318,0.895,122.0,0.0785,-7.992,0.00298,0.0892,35
0.743,0.596,125.883,0.531,-4.149,0.0696,0.0302,69
0.687,0.523,90.036,0.711,-5.601,0.0215,0.105,63
0.812,0.687,123.009,0.48,-4.389,0.119,0.0467,24
0.988,0.429,175.019,0.312,-5.241,0.00747,0.14,56
0.819,0.678,90.004,0.499,-3.306,0.191,0.0313,59
0.787,0.399,117.089,0.572,-2.88,0.0197,0.0499,80
0.783,0.385,176.701,0.902,-2.533,0.000269,0.233,73
0.615,0.517,100.016,0.756,-10.977,0.842,0.0581,31
0.774,0.509,116.529,0.0824,-4.054,0.00189,0.0338,65
0.727,0.678,133.481,0.71,-7.844,0.117,0.0258,74
0.644,0.202,85.04,0.252,-5.212,0.0979,0.0324,68
0.197,0.581,130.367,0.349,-7.697,0.88,0.0329,70
0.306,0.316,85.255,0.284,-13.322,0.676,0.0411,60
0.76,0.45,117.721,0.629,-7.012,0.0178,0.0399,23
0.814,0.923,109.028,0.698,-5.1,0.237,0.351,43
0.878,0.736,100.024,0.662,-3.604,0.0682,0.0428,0
0.953,0.509,125.015,0.406,-4.954,0.0159,0.0414,67
0.714,0.616,176.192,0.695,-3.965,0.243,0.311,48
0.711,0.764,91.938,0.798,-4.017,0.112,0.112,72
0.658,0.873,104.033,0.483,-8.031,0.00858,0.108,0
0.545,0.554,93.491,0.726,-11.22,0.742,0.028,27
0.627,0.569,168.056,0.912,-9.495,0.751,0.056,25
0.763,0.754,117.953,0.464,-4.627,0.0301,0.0435,0
0.798,0.32,84.696,0.74,-7.078,0.00033,0.124,69
0.71,0.749,120.005,0.678,-6.63,0.0163,0.0331,54
0.325,0.491,163.769,0.526,-9.794,0.311,0.0342,31
0.238,0.873,94.985,0.741,-16.148,0.327,0.138,63
0.972,0.716,110.026,0.576,-2.302,0.0145,0.196,71
0.683,0.499,134.95,0.295,-6.373,0.703,0.0334,60
0.533,0.64,99.968,0.515,-6.596,0.119,0.0706,77
0.439,0.403,84.822,0.325,-15.154,0.073,0.0555,47
0.897,0.421,156.67,0.827,-6.674,0.074,0.0423,36
0.401,0.575,134.229,0.421,-8.178,0.767,0.0275,33
0.56,0.761,110.004,0.343,-9.649,0.0203,0.041,41
0.879,0.595,110.012,0.166,-3.83,0.00048,0.0347,34
0.867,0.644,124.997,0.687,-4.18,0.001,0.0383,75
0.119,0.37,110.424,0.183,-11.513,0.953,0.0392,61
0.418,0.731,120.161,0.843,-8.51,0.381,0.0382,50
0.603,0.603,143.622,0.525,-3.678,0.853,0.0336,24
0.648,0.644,179.951,0.44,-4.601,0.276,0.118,87
0.699,0.773,104.941,0.513,-5.982,0.488,0.0958,65
0.928,0.634,164.007,0.738,-1.609,0.00719,0.0514,71
0.862,0.395,128.438,0.61,-4.918,0.116,0.0579,34
0.963,0.447,76.081,0.196,-2.893,0.138,0.183,23
0.843,0.485,78.001,0.602,-3.993,0.00129,0.0467,73
0.452,0.394,169.298,0.653,-9.923,0.276,0.0321,0
0.57,0.758,126.966,0.567,-8.645,0.00374,0.0462,71
0.702,0.626,139.506,0.6,-8.525,0.00274,0.0279,45
0.494,0.739,120.069,0.505,-11.595,0.219,0.113,60
0.904,0.278,114.417,0.0384,-5.2,0.198,0.104,0
0.337,0.644,139.966,0.206,-10.94,0.389,0.183,49
0.53,0.54,143.453,0.896,-10.583,0.614,0.0361,63
0.993,0.499,74.964,0.334,-3.257,0.000377,0.194,27
0.619,0.51,97.018,0.321,-7.918,0.801,0.281,71
0.829,0.365,113.392,0.566,-5.321,0.156,0.0609,22
0.979,0.645,175.006,0.185,-2.089,0.0109,0.272,46
0.573,0.684,107.363,0.716,-12.3,0.318,0.0261,72
0.771,0.793,171.943,0.835,-3.417,0.0337,0.0959,76
0.787,0.601,134.981,0.525,-6.178,0.0492,0.031,75
0.898,0.546,173.17,0.639,-3.067,0.0266,0.162,73
0.802,0.713,100.001,0.343,-7.055,0.0435,0.0561,74
0.71,0.608,124.985,0.613,-4.998,0.43,0.0636,65
0.603,0.787,106.984,0.743,-4.781,0.435,0.034,74
0.974,0.378,203.715,0.824,-4.055,0.00192,0.194,68
0.528,0.709,124.027,0.113,-11.127,0.0458,0.0407,62
0.739,0.528,128.1,0.542,-6.32,0.687,0.0314,65
0.724,0.576,93.029,0.34,-5.147,0.016,0.0274,64
0.934,0.654,109.97,0.231,-4.388,0.00134,0.0389,23
0.946,0.512,102.016,0.382,-1.568,0.00294,0.108,34
0.735,0.751,163.852,0.721,-6.358,0.0626,0.0775,46
0.638,0.587,168.153,0.76,-4.177,0.14,0.313,60
0.575,0.873,103.005,0.872,-7.284,0.0891,0.0702,74
0.917,0.55,126.115,0.601,-3.159,0.00428,0.0638,81
0.578,0.525,123.696,0.537,-4.563,0.0132,0.12,70
0.908,0.627,134.985,0.781,-5.369,0.0454,0.0401,54
0.827,0.725,131.948,0.81,-5.907,0.286,0.239,46
0.863,0.2,93.977,0.468,-3.424,0.000651,0.0626,59
0.452,0.555,179.921,0.321,-9.636,0.694,0.0554,57
0.924,0.417,96.482,0.703,-6.057,0.000325,0.351,31
0.6,0.707,113.001,0.603,-7.099,0.175,0.0407,47
0.407,0.688,102.545,0.234,-12.53,0.82,0.0665,37
0.801,0.762,93.992,0.81,-3.661,0.2,0.0409,79
0.731,0.688,128.018,0.87,-3.991,0.0281,0.195,33
0.267,0.4,144.799,0.0872,-12.488,0.744,0.0323,67
0.641,0.484,119.981,0.181,-12.612,0.000779,0.0377,65
0.443,0.582,78.071,0.452,-7.816,0.664,0.0436,68
0.354,0.642,119.943,0.263,-10.094,0.822,0.0303,31
0.896,0.648,128.115,0.468,-4.254,0.00138,0.041,69
0.473,0.426,181.752,0.937,-7.924,0.353,0.0335,0
0.365,0.0906,55.835,0.0493,-8.525,0.706,0.0332,19
0.826,0.702,112.03,0.867,-7.357,0.0345,0.0312,19
0.449,0.777,140.005,0.352,-7.259,0.894,0.0684,43
0.769,0.523,136.162,0.876,-5.855,0.04,0.0269,80
0.582,0.902,107.005,0.332,-5.902,0.111,0.109,79
0.647,0.484,117.952,0.961,-13.536,0.777,0.0383,11
0.639,0.642,124.002,0.131,-12.899,0.186,0.0553,35
0.43,0.51,121.459,0.763,-12.023,0.869,0.0362,24
0.698,0.545,140.987,0.636,-9.75,0.081,0.0308,10
0.416,0.675,120.874,0.643,-15.682,0.0607,0.835,34
0.541,0.533,144.135,0.335,-7.854,0.217,0.0252,67
0.878,0.446,107.843,0.435,-4.238,0.704,0.0469,30
0.982,0.516,98.024,0.517,-1.972,0.012,0.0986,52
0.0479,0.0819,171.892,0.0395,-26.058,0.851,0.0476,21
0.376,0.533,165.007,0.187,-11.913,0.0302,0.0393,77
0.316,0.708,81.403,0.652,-9.507,0.447,0.0671,51
0.849,0.643,162.152,0.903,-5.428,0.0371,0.0526,81
0.785,0.638,91.101,0.515,-2.612,0.185,0.044,64
0.859,0.527,74.214,0.443,-6.685,0.176,0.0687,72
0.762,0.837,130.014,0.912,-6.02,0.267,0.048,45
0.227,0.583,84.765,0.368,-14.525,0.936,0.0332,52
0.634,0.705,98.008,0.639,-6.083,0.0405,0.0282,64
0.187,0.459,111.829,0.379,-15.631,0.879,0.0353,52
0.708,0.684,134.685,0.84,-11.404,0.513,0.0299,0
0.903,0.403,115.669,0.498,-3.88,0.574,0.0664,1
0.829,0.726,149.994,0.95,-3.876,0.146,0.111,70
0.382,0.766,119.992,0.672,-11.464,0.698,0.0324,56
0.412,0.592,96.911,0.192,-9.381,0.563,0.0263,40
0.416,0.407,176.947,0.246,-8.915,0.656,0.174,75
0.712,0.705,97.512,0.62,-6.156,0.0102,0.0385,83
0.419,0.615,76.997,0.216,-8.8,0.0173,0.0395,71
0.825,0.479,120.646,0.94,-7.388,0.178,0.044,14
0.643,0.543,104.006,0.272,-8.649,0.00448,0.0278,52
0.481,0.684,121.208,0.48,-10.305,0.228,0.0391,66
0.0936,0.496,120.116,0.0308,-22.248,0.43,0.0359,53
0.958,0.48,110.05,0.385,-4.241,2.45e-05,0.0664,70
0.678,0.769,106.953,0.581,-3.725,0.427,0.0315,0
0.835,0.418,104.986,0.549,-4.824,2.33e-06,0.0449,63
0.085,0.497,109.449,0.259,-24.699,0.958,0.0403,8
0.96,0.511,175.076,0.307,-3.214,0.00444,0.395,54
0.59,0.492,91.018,0.124,-4.593,0.225,0.0239,56
0.414,0.428,79.108,0.508,-5.729,0.897,0.0403,1
0.392,0.668,135.936,0.323,-12.178,0.789,0.0585,73
0.85,0.442,143.981,0.338,-3.888,0.002,0.0362,54
0.786,0.878,101.984,0.831,-5.273,0.416,0.152,65
0.737,0.729,91.99,0.369,-3.727,0.275,0.064,0
0.45,0.607,105.992,0.121,-8.507,0.0663,0.0338,70
0.673,0.385,149.271,0.187,-8.182,0.000183,0.0329,68
0.618,0.708,123.013,0.265,-4.424,0.0204,0.0592,72
0.43,0.38,82.204,0.547,-12.564,0.546,0.0288,74
0.85,0.634,124.953,0.302,-6.036,0.0149,0.0446,60
0.739,0.83,97.993,0.631,-5.395,0.136,0.0627,4
0.791,0.589,129.978,0.387,-3.443,0.00717,0.0521,64
0.684,0.665,73.986,0.927,-7.049,0.247,0.106,70
0.836,0.578,167.026,0.932,-6.607,0.163,0.0512,73
0.937,0.382,108.729,0.0957,-9.01,0.0172,0.0758,2
0.623,0.754,123.018,0.468,-13.354,0.0514,0.0353,5
0.845,0.748,123.925,0.659,-4.612,0.00083,0.0536,64
0.832,0.546,127.996,0.0374,-8.834,0.00145,0.0372,27
0.787,0.874,108.007,0.896,-2.416,0.118,0.129,67
0.728,0.84,124.066,0.74,-8.473,0.127,0.0436,69
0.508,0.744,83.998,0.0548,-8.145,0.0521,0.0709,52
0.913,0.573,88.418,0.795,-6.52,0.00861,0.0409,0
0.542,0.85,119.747,0.622,-3.602,0.229,0.167,62
0.921,0.434,181.99,0.626,-4.656,0.000314,0.0679,61
0.468,0.62,149.855,0.646,-7.492,0.619,0.04,64
0.465,0.81,125.829,0.94,-11.067,0.305,0.0555,48
0.789,0.64,75.018,0.762,-4.891,0.0875,0.0644,69
0.127,0.529,63.05,0.578,-16.066,0.611,0.0274,78
0.653,0.608,86.933,0.423,-7.573,0.507,0.0427,62
0.932,0.567,170.109,0.678,-5.573,0.263,0.131,48
0.914,0.45,162.487,0.904,-5.4,0.0305,0.0607,67
0.453,0.71,176.48,0.632,-14.977,0.594,0.861,33
0.454,0.709,90.038,0.548,-7.843,0.445,0.167,76
0.833,0.787,123.97,0.796,-4.403,0.018,0.0478,81
0.634,0.314,143.992,0.172,-7.168,0.0207,0.0344,60
0.796,0.564,95.946,0.241,-3.698,0.118,0.0737,62
0.407,0.457,117.053,0.126,-11.475,0.805,0.0308,75
0.356,0.55,159.911,0.343,-14.142,0.637,0.0405,51
0.875,0.763,123.013,0.8,-5.797,0.024,0.0262,73
0.157,0.468,135.415,0.356,-11.996,0.837,0.031,40
0.669,0.684,124.371,0.834,-8.111,0.682,0.0478,27
0.316,0.808,96.393,0.315,-14.883,0.434,0.0847,29
0.997,0.156,148.712,0.0594,-5.26,1.45e-06,0.22,17
0.801,0.647,180.108,0.517,-2.946,0.0451,0.249,86
0.317,0.731,114.078,0.33,-13.775,0.812,0.0358,46
0.988,0.329,114.817,0.267,-5.074,2.16e-06,0.14,11
0.929,0.234,155.577,0.1,-3.059,0.0,0.0818,16
0.878,0.459,144.852,0.494,-1.399,5.62e-05,0.0688,73
0.778,0.783,95.013,0.426,-5.986,0.105,0.17,41
0.614,0.761,129.637,0.894,-11.445,0.0439,0.0354,60
0.68,0.601,104.023,0.656,-4.638,0.0154,0.0317,38
0.499,0.664,110.153,0.194,-12.929,0.0589,0.0298,37
0.901,0.561,105.021,0.0375,-1.51,0.00771,0.0558,27
0.775,0.493,139.217,0.955,-9.283,0.648,0.0304,21
0.781,0.695,124.04,0.456,-5.578,0.0185,0.0452,72
0.956,0.197,177.018,0.209,-2.908,7.61e-05,0.0663,68
0.872,0.662,121.989,0.372,-4.874,0.0729,0.0318,71
0.551,0.271,143.899,0.2,-8.46,0.0307,0.0272,71
0.0025,0.218,70.124,0.0556,-35.931,0.994,0.0401,64
0.573,0.731,109.928,0.145,-10.059,0.401,0.0544,80
0.892,0.644,180.044,0.767,-1.1,0.13,0.0567,69
0.77,0.407,150.203,0.21,-3.767,0.374,0.0334,0
0.766,0.762,130.001,0.442,-3.955,0.00776,0.0343,86
0.992,0.678,150.07,0.761,-0.644,0.123,0.096,37
0.248,0.418,130.953,0.298,-9.997,0.954,0.0451,69
0.706,0.33,83.333,0.27,-5.54,0.0575,0.0482,39
0.814,0.706,125.472,0.778,-5.405,0.0159,0.0569,61
0.505,0.46,135.757,0.22,-5.487,0.42,0.0266,68
0.869,0.885,126.005,0.702,-4.939,0.00211,0.0552,48
0.858,0.403,143.601,0.465,-5.6,0.00355,0.0665,28
0.712,0.29,169.288,0.287,-5.56,0.413,0.0478,43
0.535,0.93,102.017,0.518,-8.755,0.303,0.111,71
0.512,0.601,110.031,0.536,-11.424,0.856,0.0338,23
0.953,0.486,95.574,0.595,-2.244,0.0505,0.0766,58
0.453,0.633,93.604,0.7,-10.159,0.885,0.922,21
0.701,0.537,120.919,0.583,-8.913,0.0972,0.0335,75
0.761,0.571,79.896,0.881,-6.512,0.486,0.0385,44
0.638,0.806,164.049,0.968,-8.227,0.412,0.0681,44
0.623,0.515,64.253,0.643,-5.597,0.359,0.036,62
0.897,0.726,120.494,0.715,-3.534,0.0257,0.0353,51
0.436,0.403,129.667,0.426,-7.85,0.738,0.037,60
0.535,0.71,144.996,0.306,-8.307,0.0109,0.0649,33
0.527,0.759,119.936,0.482,-6.739,0.749,0.0438,1
0.587,0.607,171.946,0.26,-8.409,0.101,0.171,62
0.782,0.663,145.077,0.611,-4.519,0.00153,0.1,65
0.293,0.669,139.792,0.801,-11.63,0.966,0.0696,0
0.548,0.548,146.271,0.366,-9.017,0.462,0.104,57
0.441,0.606,66.443,0.455,-9.303,0.326,0.0272,61
0.845,0.557,127.432,0.542,-4.352,0.0284,0.103,60
0.625,0.487,170.397,0.351,-5.112,0.374,0.0401,69
0.348,0.793,121.919,0.155,-8.5,0.214,0.0855,2
0.387,0.358,181.183,0.495,-14.342,0.746,0.0324,73
0.222,0.559,119.516,0.131,-12.971,0.871,0.0394,29
0.626,0.63,102.647,0.224,-7.124,0.29,0.278,26
0.37,0.754,114.941,0.228,-9.854,0.403,0.12,65
0.578,0.69,89.998,0.788,-8.7,0.167,0.0656,68
0.701,0.713,120.065,0.153,-8.094,0.133,0.048,55
0.89,0.177,106.17,0.482,-8.5,1.3e-06,0.0519,13
0.467,0.901,105.586,0.58,-9.142,0.05,0.0586,62
0.995,0.68,138.009,0.837,-2.721,0.0857,0.0434,29
0.924,0.548,124.031,0.242,-4.48,0.00033,0.0689,63
0.307,0.596,143.979,0.397,-11.604,0.816,0.0405,65
0.394,0.662,119.938,0.326,-14.407,0.789,0.0361,68
0.395,0.462,82.259,0.625,-9.376,0.758,0.0264,73
0.328,0.744,98.923,0.532,-12.535,0.681,0.231,68
0.962,0.477,94.986,0.186,-3.345,0.0092,0.0797,19
0.741,0.416,160.515,0.286,-4.001,0.00804,0.0335,68
0.715,0.745,94.511,0.342,-3.368,0.128,0.246,65
0.432,0.385,94.843,0.19,-8.397,0.574,0.0581,20
0.943,0.48,163.901,0.919,-3.134,0.00682,0.0542,36
0.91,0.731,120.991,0.886,-4.559,0.11,0.0918,64
0.649,0.607,102.996,0.505,-6.695,0.0306,0.0362,75
0.44,0.797,111.014,0.436,-6.587,0.471,0.0594,75
0.74,0.426,137.776,0.742,-7.328,0.0975,0.0422,26
0.696,0.677,90.03,0.464,-6.181,0.321,0.119,86
0.8,0.816,118.014,0.534,-5.705,0.0283,0.0733,75
0.593,0.634,149.932,0.765,-7.785,0.628,0.0419,47
0.646,0.867,88.634,0.67,-4.674,0.303,0.288,77
0.144,0.23,142.163,0.229,-21.34,0.94,0.0408,0
0.525,0.527,99.638,0.257,-8.106,0.876,0.0337,70
0.165,0.625,94.744,0.419,-14.581,0.835,0.0354,68
0.74,0.46,129.611,0.0808,-5.849,0.000203,0.0303,50
0.184,0.635,128.424,0.177,-10.785,0.665,0.0456,74
0.83,0.701,122.037,0.475,-5.132,0.362,0.0507,60
0.814,0.661,99.963,0.459,-5.529,0.0337,0.0759,70
0.548,0.535,115.144,0.477,-6.51,0.533,0.037,73
0.874,0.532,91.038,0.361,-5.183,0.00842,0.0482,73
0.842,0.329,150.01,0.58,-4.935,0.717,0.0705,45
0.221,0.695,104.996,0.183,-19.067,0.951,0.0415,41
0.959,0.4,149.062,0.339,-3.258,0.000187,0.103,70
0.346,0.523,66.14,0.506,-9.312,0.612,0.0252,28
0.0508,0.195,64.854,0.0411,-28.131,0.935,0.0359,63
0.97,0.522,121.054,0.488,-4.576,5.53e-05,0.209,61
0.633,0.966,108.011,0.767,-6.392,0.0206,0.101,64
0.754,0.595,129.951,0.672,-4.527,0.0245,0.0554,63
0.907,0.438,75.051,0.545,-4.996,4.32e-05,0.0361,0
0.81,0.677,110.044,0.614,-6.192,0.643,0.0378,61
0.306,0.714,129.984,0.314,-12.111,0.726,0.0388,67
0.481,0.256,114.732,0.0642,-10.635,0.392,0.0989,18
0.448,0.439,108.184,0.163,-8.447,0.152,0.0303,0
0.37,0.735,112.015,0.305,-12.581,0.389,0.0705,67
0.917,0.532,150.041,0.0661,-2.173,0.00499,0.128,42
0.272,0.389,88.035,0.379,-10.245,0.861,0.0328,28
0.0519,0.56,132.691,0.182,-22.616,0.99,0.0423,61
0.574,0.577,94.009,0.436,-6.525,0.572,0.0278,88
0.929,0.297,124.959,0.252,-3.547,1.7e-05,0.0844,26
0.606,0.819,125.007,0.253,-10.601,0.000716,0.111,18
0.54,0.695,121.932,0.415,-5.692,0.299,0.0493,0
0.89,0.648,125.953,0.321,-3.982,0.0294,0.0523,64
0.637,0.836,120.025,0.875,-4.803,0.535,0.0367,43
0.461,0.649,141.088,0.487,-8.401,0.442,0.0449,71
0.471,0.682,79.907,0.421,-9.182,0.765,0.0301,79
0.681,0.737,124.023,0.799,-10.063,0.0401,0.0536,60
0.371,0.772,96.574,0.684,-5.743,0.744,0.0348,75
0.921,0.404,110.589,0.849,-5.758,0.00809,0.0415,43
0.995,0.286,180.188,0.547,-3.361,1.69e-05,0.0957,29
0.579,0.842,95.005,0.7,-5.504,0.119,0.0556,62
0.684,0.795,114.011,0.419,-3.971,0.0225,0.0419,91
0.244,0.774,103.464,0.421,-9.748,0.72,0.0299,65
0.759,0.609,114.045,0.774,-4.862,0.028,0.0276,70
0.997,0.311,139.197,0.257,-4.693,0.000756,0.11,33
0.445,0.731,117.97,0.106,-8.418,0.0586,0.0533,80
0.307,0.65,118.087,0.604,-9.443,0.57,0.0393,0
0.461,0.676,87.917,0.715,-6.746,0.0322,0.143,73
0.336,0.602,90.894,0.335,-11.106,0.883,0.0369,64
0.636,0.745,108.955,0.834,-4.7,0.0794,0.0448,68
0.59,0.456,124.635,0.243,-8.638,0.00182,0.0327,78
0.458,0.344,87.959,0.0647,-6.649,0.00343,0.0285,38
0.434,0.556,147.507,0.505,-9.548,0.407,0.0363,56
0.729,0.533,78.67,0.884,-7.227,0.563,0.0714,68
0.66,0.703,95.031,0.79,-5.119,0.137,0.123,73
0.732,0.701,120.039,0.335,-7.012,0.0618,0.0325,44
0.634,0.631,90.947,0.569,-5.202,0.568,0.0326,0
0.00356,0.0881,78.987,0.0514,-33.389,0.985,0.0435,61
0.604,0.794,98.048,0.343,-7.433,0.0326,0.304,0
0.739,0.745,99.913,0.556,-4.591,0.405,0.0327,71
0.831,0.0989,159.594,0.0593,-5.809,0.0427,0.0585,0
0.754,0.644,154.973,0.655,-5.874,0.712,0.0681,62
0.52,0.58,159.722,0.0585,-5.999,0.0042,0.42,67
0.527,0.937,96.973,0.908,-6.546,0.182,0.301,46
0.963,0.409,144.003,0.271,-7.359,6.41e-06,0.0771,0
0.554,0.856,121.025,0.76,-9.015,0.2,0.0482,62
0.547,0.636,149.951,0.456,-8.916,0.551,0.15,50
0.458,0.481,129.931,0.426,-13.292,0.063,0.0313,32
0.422,0.712,80.014,0.772,-10.688,0.307,0.046,63
0.809,0.726,79.969,0.622,-4.192,0.47,0.358,60
0.911,0.504,106.244,0.671,-2.97,0.00512,0.0738,73
